cam,x_new,y_new,date,time,effort,year,new_name,new_name2
I10,-1884265.0367646962,629143.7133626777,2018-08-10,10:49:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
G6,-1884460.7982157522,642059.625344387,2018-08-10,02:43:00,92,2018,Mouse spp,Mouse spp
G6,-1884460.7982157522,642059.625344387,2018-08-10,22:29:00,92,2018,Mouse spp,Mouse spp
G6,-1884460.7982157522,642059.625344387,2018-08-10,02:27:00,92,2018,Mouse spp,Mouse spp
G6,-1884460.7982157522,642059.625344387,2018-08-10,04:13:00,92,2018,Mouse spp,Mouse spp
C6,-1892782.5116461962,646476.883880767,2018-08-10,17:01:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-10,10:11:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-10,11:48:00,82,2018,Mountain biker,Mountain biker
E4,-1885393.6157591105,648636.1642388859,2018-08-10,10:42:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,14:41:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,14:14:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,16:15:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-10,15:24:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-10,15:23:00,92,2018,Mountain biker,Mountain biker
B6,-1894767.1948375348,649227.4085230702,2018-08-10,13:46:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,14:51:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-08-10,14:29:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-10,09:38:00,92,2018,Mountain biker,Mountain biker
H8,-1883304.9006349796,636786.9784762862,2018-08-10,13:40:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-08-10,10:14:00,92,2018,Mountain biker,Mountain biker
B6,-1894767.1948375348,649227.4085230702,2018-08-10,13:15:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,10:36:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,12:07:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-10,08:48:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-08-10,15:09:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-08-10,17:00:00,92,2018,Mountain biker,Mountain biker
I7,-1880905.7741071759,636217.6977958153,2018-08-10,12:43:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-08-10,08:33:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,14:15:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-08-10,15:08:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-08-10,10:32:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-08-10,14:30:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,12:06:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-08-10,13:37:00,92,2018,Mountain biker,Mountain biker
E4,-1885393.6157591105,648636.1642388859,2018-08-10,10:41:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-10,15:36:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,10:50:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-10,15:35:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-08-10,11:55:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,10:37:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-08-10,10:13:00,92,2018,Mountain biker,Mountain biker
I7,-1880905.7741071759,636217.6977958153,2018-08-10,15:38:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-08-10,14:20:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-10,11:47:00,82,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,17:24:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,10:49:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-10,11:01:00,82,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-10,09:23:00,92,2018,Mountain biker,Mountain biker
F6,-1885529.9926724087,645388.7828229454,2018-08-10,10:00:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,17:25:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-08-10,10:13:00,92,2018,Mountain biker,Mountain biker
G7,-1884006.846809933,638999.3152451745,2018-08-10,14:04:00,92,2018,Mountain biker,Mountain biker
B6,-1894767.1948375348,649227.4085230702,2018-08-10,16:13:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-08-10,11:52:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-08-10,13:52:00,92,2018,Mountain biker,Mountain biker
G7,-1884006.846809933,638999.3152451745,2018-08-10,14:03:00,92,2018,Mountain biker,Mountain biker
I7,-1880905.7741071759,636217.6977958153,2018-08-10,15:37:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,14:54:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,10:45:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,14:55:00,92,2018,Mountain biker,Mountain biker
C6,-1892782.5116461962,646476.883880767,2018-08-10,14:19:00,92,2018,Mountain biker,Mountain biker
K8,-1877709.628798668,632099.9749511277,2018-08-10,13:56:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,16:16:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-08-10,11:53:00,92,2018,Mountain biker,Mountain biker
H10,-1886142.3693832452,631694.058865531,2018-08-10,13:08:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,10:47:00,92,2018,Mountain biker,Mountain biker
B6,-1894767.1948375348,649227.4085230702,2018-08-10,16:14:00,92,2018,Mountain biker,Mountain biker
G7,-1884006.846809933,638999.3152451745,2018-08-10,14:01:00,92,2018,Mountain biker,Mountain biker
D6,-1888940.9812114846,646096.855460413,2018-08-10,07:46:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
C6,-1892782.5116461962,646476.883880767,2018-08-10,17:11:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-08-10,11:33:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
H5,-1878605.2364234445,644691.7393304269,2018-08-10,06:10:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I9,-1883305.274452415,631806.717960583,2018-08-10,13:52:00,64,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-08-10,07:19:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-08-10,11:15:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
K8,-1877709.628798668,632099.9749511277,2018-08-10,17:03:00,92,2018,Motor bike,Motor bike
J7,-1877477.6280218037,638269.1979523308,2018-08-10,20:34:00,92,2018,Alces alces,Alces alces
I8,-1882255.4160003357,633528.8728825387,2018-08-10,06:54:00,92,2018,Martes americana,Martes americana
G4,-1881071.7868926825,646909.9374435359,2018-08-10,23:57:00,92,2018,Lynx spp,Lynx spp
E5,-1886794.1734152203,645844.4901917832,2018-08-10,00:48:00,92,2018,Lynx canadensis,Lynx canadensis
H5,-1878605.2364234445,644691.7393304269,2018-08-10,05:33:00,92,2018,Lynx canadensis,Lynx canadensis
I5,-1878258.2387275186,642985.5724553071,2018-08-10,07:36:00,92,2018,Lynx canadensis,Lynx canadensis
F7,-1886173.3287685988,642418.3807471065,2018-08-10,11:53:00,92,2018,Equus caballus,Equus caballus
H8,-1883304.9006349796,636786.9784762862,2018-08-10,15:10:00,92,2018,Equus caballus,Equus caballus
G7,-1884006.846809933,638999.3152451745,2018-08-10,16:17:00,92,2018,Equus caballus,Equus caballus
H8,-1883304.9006349796,636786.9784762862,2018-08-10,15:29:00,92,2018,Equus caballus,Equus caballus
I8,-1882255.4160003357,633528.8728825387,2018-08-10,12:29:00,92,2018,Equus caballus,Equus caballus
I8,-1882255.4160003357,633528.8728825387,2018-08-10,12:28:00,92,2018,Equus caballus,Equus caballus
H8,-1883304.9006349796,636786.9784762862,2018-08-10,15:30:00,92,2018,Equus caballus,Equus caballus
I8,-1882255.4160003357,633528.8728825387,2018-08-10,12:26:00,92,2018,Equus caballus,Equus caballus
H8,-1883304.9006349796,636786.9784762862,2018-08-10,15:31:00,92,2018,Equus caballus,Equus caballus
G7,-1884006.846809933,638999.3152451745,2018-08-10,16:16:00,92,2018,Equus caballus,Equus caballus
I8,-1882255.4160003357,633528.8728825387,2018-08-10,12:27:00,92,2018,Equus caballus,Equus caballus
H8,-1883304.9006349796,636786.9784762862,2018-08-10,15:28:00,92,2018,Equus caballus,Equus caballus
G7,-1884006.846809933,638999.3152451745,2018-08-10,16:19:00,92,2018,Equus caballus,Equus caballus
G7,-1884006.846809933,638999.3152451745,2018-08-10,14:26:00,92,2018,Equus caballus,Equus caballus
G7,-1884006.846809933,638999.3152451745,2018-08-10,16:18:00,92,2018,Equus caballus,Equus caballus
G7,-1884006.846809933,638999.3152451745,2018-08-10,14:25:00,92,2018,Equus caballus,Equus caballus
G6,-1884460.7982157522,642059.625344387,2018-08-10,13:01:00,92,2018,Equus caballus,Equus caballus
J10a,-1881829.2802269938,630414.974768461,2018-08-10,10:12:00,92,2018,Equus caballus,Equus caballus
J10a,-1881829.2802269938,630414.974768461,2018-08-10,19:54:00,92,2018,Equus caballus,Equus caballus
J10a,-1881829.2802269938,630414.974768461,2018-08-10,19:55:00,92,2018,Equus caballus,Equus caballus
J10a,-1881829.2802269938,630414.974768461,2018-08-10,10:13:00,92,2018,Equus caballus,Equus caballus
I6,-1879235.8873243588,639314.0899803583,2018-08-10,13:18:00,92,2018,Hiker hiker,Hiker hiker
B6,-1894767.1948375348,649227.4085230702,2018-08-10,10:27:00,92,2018,Hiker hiker,Hiker hiker
B6,-1894767.1948375348,649227.4085230702,2018-08-10,10:28:00,92,2018,Hiker hiker,Hiker hiker
C6,-1892782.5116461962,646476.883880767,2018-08-10,12:18:00,92,2018,Hiker hiker,Hiker hiker
I7,-1880905.7741071759,636217.6977958153,2018-08-10,12:01:00,92,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,09:21:00,92,2018,Hiker hiker,Hiker hiker
I7,-1880905.7741071759,636217.6977958153,2018-08-10,12:02:00,92,2018,Hiker hiker,Hiker hiker
B6,-1894767.1948375348,649227.4085230702,2018-08-10,10:35:00,92,2018,Hiker hiker,Hiker hiker
B6,-1894767.1948375348,649227.4085230702,2018-08-10,10:36:00,92,2018,Hiker hiker,Hiker hiker
I6,-1879235.8873243588,639314.0899803583,2018-08-10,13:19:00,92,2018,Hiker hiker,Hiker hiker
I6,-1879235.8873243588,639314.0899803583,2018-08-10,12:46:00,92,2018,Hiker hiker,Hiker hiker
K7,-1875739.423447698,634429.2378008841,2018-08-10,09:15:00,92,2018,Hiker hiker,Hiker hiker
C6,-1892782.5116461962,646476.883880767,2018-08-10,11:48:00,92,2018,Hiker hiker,Hiker hiker
K7,-1875739.423447698,634429.2378008841,2018-08-10,13:44:00,92,2018,Hiker hiker,Hiker hiker
I6,-1879235.8873243588,639314.0899803583,2018-08-10,12:47:00,92,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,09:44:00,92,2018,Hiker hiker,Hiker hiker
I8,-1882255.4160003357,633528.8728825387,2018-08-10,17:26:00,92,2018,Hiker hiker,Hiker hiker
I8,-1882255.4160003357,633528.8728825387,2018-08-10,12:19:00,92,2018,Hiker hiker,Hiker hiker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,12:50:00,92,2018,Hiker hiker,Hiker hiker
D7,-1890238.6968119761,644822.9866309385,2018-08-10,13:28:00,92,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,09:20:00,92,2018,Hiker hiker,Hiker hiker
F8,-1888851.6045534015,638355.2956252526,2018-08-10,10:58:00,92,2018,Hiker hiker,Hiker hiker
I7,-1880905.7741071759,636217.6977958153,2018-08-10,12:02:00,92,2018,Canis familiaris,Canis spp
I7,-1880905.7741071759,636217.6977958153,2018-08-10,12:01:00,92,2018,Canis familiaris,Canis spp
K9,-1878172.7829805887,629671.5582863988,2018-08-10,23:06:00,92,2018,Canis latrans,Canis spp
L7,-1872993.2160311283,634705.0133389881,2018-08-10,09:45:00,92,2018,Bos taurus,Bos taurus
L7,-1872993.2160311283,634705.0133389881,2018-08-10,09:44:00,92,2018,Bos taurus,Bos taurus
I5,-1878258.2387275186,642985.5724553071,2018-08-10,01:04:00,92,2018,Puma concolor,Puma concolor
G6,-1884460.7982157522,642059.625344387,2018-08-10,10:47:00,92,2018,Tamias amoenus,Tamias amoenus
G6,-1884460.7982157522,642059.625344387,2018-08-10,20:04:00,92,2018,Tamias amoenus,Tamias amoenus
G6,-1884460.7982157522,642059.625344387,2018-08-10,14:54:00,92,2018,Tamias amoenus,Tamias amoenus
G6,-1884460.7982157522,642059.625344387,2018-08-10,13:12:00,92,2018,Tamias amoenus,Tamias amoenus
G6,-1884460.7982157522,642059.625344387,2018-08-10,11:41:00,92,2018,Tamias amoenus,Tamias amoenus
K9,-1878172.7829805887,629671.5582863988,2018-08-10,07:14:00,92,2018,Car truck,Car truck
H5,-1878605.2364234445,644691.7393304269,2018-08-10,15:17:00,92,2018,Car truck,Car truck
H5,-1878605.2364234445,644691.7393304269,2018-08-10,09:30:00,92,2018,Car truck,Car truck
I8,-1882255.4160003357,633528.8728825387,2018-08-10,18:44:00,92,2018,Ursus americanus,Ursus americanus
L8,-1874783.5080563782,631765.9352517298,2018-08-10,14:15:00,92,2018,Ursus americanus,Ursus americanus
G6,-1884460.7982157522,642059.625344387,2018-08-11,18:59:00,92,2018,Canis lupus,Canis spp
I3,-1875013.9597088022,647529.4259054845,2018-08-11,22:37:00,92,2018,Canis lupus,Canis spp
G3,-1879874.6094407914,648965.6000886054,2018-08-11,20:12:00,92,2018,Canis lupus,Canis spp
I10,-1884265.0367646962,629143.7133626777,2018-08-11,14:18:00,92,2018,Unidentified vehicle,Unidentified vehicle
E5,-1886794.1734152203,645844.4901917832,2018-08-11,03:23:00,92,2018,Lepus americanus,Lepus americanus
L7,-1872993.2160311283,634705.0133389881,2018-08-11,00:59:00,92,2018,Lepus americanus,Lepus americanus
L7,-1872993.2160311283,634705.0133389881,2018-08-11,00:52:00,92,2018,Lepus americanus,Lepus americanus
D6,-1888940.9812114846,646096.855460413,2018-08-11,00:20:00,92,2018,Lepus americanus,Lepus americanus
L7,-1872993.2160311283,634705.0133389881,2018-08-11,00:51:00,92,2018,Lepus americanus,Lepus americanus
L7,-1872993.2160311283,634705.0133389881,2018-08-11,00:54:00,92,2018,Lepus americanus,Lepus americanus
D7,-1890238.6968119761,644822.9866309385,2018-08-11,00:41:00,92,2018,Lepus americanus,Lepus americanus
L7,-1872993.2160311283,634705.0133389881,2018-08-11,04:24:00,92,2018,Lepus americanus,Lepus americanus
L7,-1872993.2160311283,634705.0133389881,2018-08-11,00:55:00,92,2018,Lepus americanus,Lepus americanus
F5,-1884137.0007764185,646631.5284275621,2018-08-11,21:45:00,92,2018,Lepus americanus,Lepus americanus
L7,-1872993.2160311283,634705.0133389881,2018-08-11,05:19:00,92,2018,Lepus americanus,Lepus americanus
E5,-1886794.1734152203,645844.4901917832,2018-08-11,03:22:00,92,2018,Lepus americanus,Lepus americanus
I10,-1884265.0367646962,629143.7133626777,2018-08-11,14:18:00,92,2018,Quad side_by_side,Quad side_by_side
K6,-1874026.4865417993,636563.6014167812,2018-08-11,16:06:00,92,2018,Quad side_by_side,Quad side_by_side
I7,-1880905.7741071759,636217.6977958153,2018-08-11,06:03:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E7,-1888580.1642702243,641555.7355434144,2018-08-11,15:30:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I6,-1879235.8873243588,639314.0899803583,2018-08-11,08:57:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I6,-1879235.8873243588,639314.0899803583,2018-08-11,08:58:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J9,-1880270.5356607728,631791.3151625049,2018-08-11,17:04:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I7,-1880905.7741071759,636217.6977958153,2018-08-11,09:01:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H10,-1886142.3693832452,631694.058865531,2018-08-11,11:30:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J9,-1880270.5356607728,631791.3151625049,2018-08-11,18:35:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
I7,-1880905.7741071759,636217.6977958153,2018-08-11,09:02:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E4,-1885393.6157591105,648636.1642388859,2018-08-11,07:06:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-08-11,19:29:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H10,-1886142.3693832452,631694.058865531,2018-08-11,11:56:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H4,-1878684.7267273453,647702.3284338174,2018-08-11,17:37:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
H10,-1886142.3693832452,631694.058865531,2018-08-11,11:22:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
E7,-1888580.1642702243,641555.7355434144,2018-08-11,16:27:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
D7,-1890238.6968119761,644822.9866309385,2018-08-11,03:12:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
J9,-1880270.5356607728,631791.3151625049,2018-08-11,18:39:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
K8,-1877709.628798668,632099.9749511277,2018-08-11,19:17:00,92,2018,Odocoileus hemionus,Odocoileus hemionus
B6,-1894767.1948375348,649227.4085230702,2018-08-11,02:30:00,92,2018,Mouse spp,Mouse spp
G6,-1884460.7982157522,642059.625344387,2018-08-11,03:00:00,92,2018,Mouse spp,Mouse spp
G6,-1884460.7982157522,642059.625344387,2018-08-11,02:13:00,92,2018,Mouse spp,Mouse spp
D7,-1890238.6968119761,644822.9866309385,2018-08-11,14:25:00,92,2018,Mountain biker,Mountain biker
H8,-1883304.9006349796,636786.9784762862,2018-08-11,14:24:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,11:41:00,82,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,12:21:00,82,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-08-11,09:46:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-11,11:06:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-11,03:12:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,12:20:00,82,2018,Mountain biker,Mountain biker
H8,-1883304.9006349796,636786.9784762862,2018-08-11,14:23:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,11:17:00,82,2018,Mountain biker,Mountain biker
I7,-1880905.7741071759,636217.6977958153,2018-08-11,15:31:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-11,12:39:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,10:25:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-11,11:04:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-08-11,11:37:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,11:52:00,92,2018,Mountain biker,Mountain biker
H8,-1883304.9006349796,636786.9784762862,2018-08-11,14:25:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,11:42:00,82,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,11:37:00,82,2018,Mountain biker,Mountain biker
I7,-1880905.7741071759,636217.6977958153,2018-08-11,13:12:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-11,12:37:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,12:18:00,82,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-08-11,09:55:00,92,2018,Mountain biker,Mountain biker
E6,-1888275.3463901759,644761.3461130343,2018-08-11,13:53:00,92,2018,Mountain biker,Mountain biker
F6,-1885529.9926724087,645388.7828229454,2018-08-11,09:12:00,92,2018,Mountain biker,Mountain biker
I8,-1882255.4160003357,633528.8728825387,2018-08-11,12:41:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-11,14:25:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-11,09:03:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,11:38:00,82,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,11:56:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,11:54:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,13:59:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,12:48:00,92,2018,Mountain biker,Mountain biker
K9,-1878172.7829805887,629671.5582863988,2018-08-11,09:44:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-11,09:01:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-11,14:26:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,11:57:00,92,2018,Mountain biker,Mountain biker
D7,-1890238.6968119761,644822.9866309385,2018-08-11,12:43:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-08-11,09:41:00,92,2018,Mountain biker,Mountain biker
E4,-1885393.6157591105,648636.1642388859,2018-08-11,10:03:00,92,2018,Mountain biker,Mountain biker
I7,-1880905.7741071759,636217.6977958153,2018-08-11,13:13:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,10:02:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,12:59:00,82,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,10:03:00,92,2018,Mountain biker,Mountain biker
H7,-1882114.8575105234,639471.5309270642,2018-08-11,12:58:00,82,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,11:51:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-11,11:05:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,11:58:00,92,2018,Mountain biker,Mountain biker
K8,-1877709.628798668,632099.9749511277,2018-08-11,12:59:00,92,2018,Mountain biker,Mountain biker
I6,-1879235.8873243588,639314.0899803583,2018-08-11,09:42:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-11,09:02:00,92,2018,Mountain biker,Mountain biker
F8,-1888851.6045534015,638355.2956252526,2018-08-11,14:24:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-11,09:40:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,13:58:00,92,2018,Mountain biker,Mountain biker
F7,-1886173.3287685988,642418.3807471065,2018-08-11,11:03:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,12:47:00,92,2018,Mountain biker,Mountain biker
G6,-1884460.7982157522,642059.625344387,2018-08-11,10:26:00,92,2018,Mountain biker,Mountain biker
B6,-1894767.1948375348,649227.4085230702,2018-08-11,07:11:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
B6,-1894767.1948375348,649227.4085230702,2018-08-11,08:46:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
B6,-1894767.1948375348,649227.4085230702,2018-08-11,07:25:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
G7,-1884006.846809933,638999.3152451745,2018-08-11,08:18:00,92,2018,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus
I6,-1879235.8873243588,639314.0899803583,2018-08-11,14:16:00,92,2018,Motor bike,Motor bike
I6,-1879235.8873243588,639314.0899803583,2018-08-11,15:20:00,92,2018,Motor bike,Motor bike
I10,-1884265.0367646962,629143.7133626777,2018-08-11,18:31:00,92,2018,Motor bike,Motor bike
I10,-1884265.0367646962,629143.7133626777,2018-08-11,14:18:00,92,2018,Motor bike,Motor bike
K6,-1874026.4865417993,636563.6014167812,2018-08-11,15:48:00,92,2018,Motor bike,Motor bike
J10,-1881759.1968228663,628882.6741286333,2018-08-11,10:58:00,92,2018,Motor bike,Motor bike
I6,-1879235.8873243588,639314.0899803583,2018-08-11,15:21:00,92,2018,Motor bike,Motor bike
I6,-1879235.8873243588,639314.0899803583,2018-08-11,14:18:00,92,2018,Motor bike,Motor bike
J9,-1880270.5356607728,631791.3151625049,2018-08-11,17:04:00,92,2018,Martes americana,Martes americana
D7,-1890238.6968119761,644822.9866309385,2018-08-11,02:32:00,92,2018,Lynx canadensis,Lynx canadensis
I5,-1878258.2387275186,642985.5724553071,2018-08-11,13:08:00,92,2018,Lynx canadensis,Lynx canadensis
D7,-1890238.6968119761,644822.9866309385,2018-08-11,02:29:00,92,2018,Lynx canadensis,Lynx canadensis
G7,-1884006.846809933,638999.3152451745,2018-08-11,10:00:00,92,2018,Equus caballus,Equus caballus
I7,-1880905.7741071759,636217.6977958153,2018-08-11,14:56:00,92,2018,Equus caballus,Equus caballus
I7,-1880905.7741071759,636217.6977958153,2018-08-11,14:57:00,92,2018,Equus caballus,Equus caballus
H7,-1882114.8575105234,639471.5309270642,2018-08-11,11:21:00,82,2018,Equus caballus,Equus caballus
